FECHA HECHO,DEPARTAMENTO,MUNICIPIO,CANTIDAD
2018-10-22,CÓRDOBA,MONTELIBANO,2
2018-10-22,CÓRDOBA,PUERTO LIBERTADOR,3
2018-10-22,ANTIOQUIA,SEGOVIA,1
2018-10-22,CAUCA,BUENOS AIRES,1
2018-10-22,VALLE DEL CAUCA,JAMUNDI,2
2018-10-22,PUTUMAYO,LEGUIZAMO,2
2018-10-22,CAUCA,MORALES,1
2018-10-22,CAQUETÁ,LA MONTAÑITA,1
2018-10-23,META,VISTAHERMOSA,1
2018-10-23,ANTIOQUIA,TARAZA,13
2018-10-23,ANTIOQUIA,ITUANGO,1
2018-10-23,PUTUMAYO,PUERTO ASIS,1
2018-10-23,PUTUMAYO,LEGUIZAMO,1
2018-10-23,CAUCA,BOLIVAR,1
2018-10-23,CAQUETÁ,SOLANO,1
2018-10-23,CUNDINAMARCA,YACOPI,1
2018-10-23,CAUCA,CALOTO,1
2018-10-23,NARIÑO,SAN ANDRES DE TUMACO,7
2018-10-24,ANTIOQUIA,ITUANGO,1
2018-10-24,NORTE DE SANTANDER,CONVENCION,1
2018-10-24,NORTE DE SANTANDER,TEORAMA,1
2018-10-24,CAUCA,LOPEZ,2
2018-10-24,PUTUMAYO,PUERTO ASIS,2
2018-10-24,CAUCA,TORIBIO,1
2018-10-24,CAQUETÁ,LA MONTAÑITA,1
2018-10-24,NARIÑO,EL ROSARIO,1
2018-10-24,NARIÑO,EL CHARCO,5
2018-10-24,NARIÑO,OLAYA HERRERA,5
2018-10-25,NORTE DE SANTANDER,CONVENCION,2
2018-10-25,PUTUMAYO,PUERTO ASIS,3
2018-10-25,CAUCA,JAMBALO,1
2018-10-25,CAUCA,EL TAMBO,1
2018-10-25,CAUCA,BOLIVAR,1
2018-10-25,NARIÑO,POLICARPA,1
2018-10-25,CAQUETÁ,LA MONTAÑITA,1
2018-10-26,ANTIOQUIA,ITUANGO,1
2018-10-26,NORTE DE SANTANDER,CONVENCION,3
2018-10-26,CAUCA,SUCRE,3
2018-10-26,VALLE DEL CAUCA,JAMUNDI,1
2018-10-26,CAUCA,MIRANDA,1
2018-10-26,PUTUMAYO,PUERTO ASIS,2
2018-10-26,CAUCA,MORALES,1
2018-10-26,NARIÑO,POLICARPA,1
2018-10-26,BOLÍVAR,CANTAGALLO,1
2018-10-26,ANTIOQUIA,TURBO,1
2018-10-26,NARIÑO,SAN ANDRES DE TUMACO,3
2018-10-27,NORTE DE SANTANDER,SARDINATA,1
2018-10-27,CAUCA,BUENOS AIRES,1
2018-10-27,NARIÑO,POLICARPA,1
2018-10-27,CAUCA,CAJIBIO,1
2018-10-27,CAUCA,BALBOA,1
2018-10-27,CAQUETÁ,LA MONTAÑITA,1
2018-10-28,CAQUETÁ,CARTAGENA DEL CHAIRA,1
2018-10-28,ANTIOQUIA,ITUANGO,2
2018-10-28,NORTE DE SANTANDER,CONVENCION,1
2018-10-28,NORTE DE SANTANDER,TIBU,1
2018-10-28,CAUCA,BALBOA,1
2018-10-28,NARIÑO,POLICARPA,1
2018-10-29,ANTIOQUIA,VALDIVIA,8
2018-10-29,ANTIOQUIA,CACERES,1
2018-10-29,NORTE DE SANTANDER,TIBU,1
2018-10-29,NORTE DE SANTANDER,SARDINATA,1
2018-10-29,PUTUMAYO,ORITO,4
2018-10-29,PUTUMAYO,VILLAGARZON,8
2018-10-29,PUTUMAYO,SAN MIGUEL,1
2018-10-29,CAQUETÁ,LA MONTAÑITA,1
2018-10-29,CAUCA,EL TAMBO,1
2018-10-29,CAUCA,BALBOA,1
2018-10-29,PUTUMAYO,PUERTO ASIS,1
2018-10-29,NARIÑO,SAN ANDRES DE TUMACO,1
2018-10-30,GUAVIARE,EL RETORNO,1
2018-10-30,ANTIOQUIA,VALDIVIA,6
2018-10-30,NORTE DE SANTANDER,TIBU,1
2018-10-30,NORTE DE SANTANDER,TEORAMA,1
2018-10-30,PUTUMAYO,VILLAGARZON,1
2018-10-30,PUTUMAYO,PUERTO GUZMAN,1
2018-10-30,CAUCA,PATIA,3
2018-10-30,CAQUETÁ,LA MONTAÑITA,1
2018-10-30,CAUCA,BOLIVAR,1
2018-10-31,ANTIOQUIA,TARAZA,5
2018-10-31,ANTIOQUIA,ITUANGO,1
2018-10-31,NORTE DE SANTANDER,CONVENCION,2
2018-10-31,NORTE DE SANTANDER,TIBU,2
2018-10-31,PUTUMAYO,ORITO,1
2018-10-31,PUTUMAYO,PUERTO ASIS,6
2018-10-31,PUTUMAYO,VILLAGARZON,7
2018-10-31,VALLE DEL CAUCA,BUENAVENTURA,1
2018-10-31,PUTUMAYO,PUERTO GUZMAN,1
2018-10-31,CAQUETÁ,SOLANO,1
2018-11-01,NORTE DE SANTANDER,CONVENCION,1
2018-11-01,NORTE DE SANTANDER,SARDINATA,1
2018-11-01,VICHADA,CUMARIBO,1
2018-11-01,CAUCA,PATIA,1
2018-11-01,VALLE DEL CAUCA,JAMUNDI,1
2018-11-01,CAUCA,TORIBIO,1
2018-11-02,GUAVIARE,EL RETORNO,1
2018-11-02,NORTE DE SANTANDER,TIBU,2
2018-11-02,NORTE DE SANTANDER,CONVENCION,1
2018-11-02,NORTE DE SANTANDER,EL TARRA,1
2018-11-02,PUTUMAYO,PUERTO CAICEDO,6
2018-11-02,PUTUMAYO,VILLAGARZON,2
2018-11-02,CHOCÓ,ISTMINA,1
2018-11-02,CAUCA,MIRANDA,1
2018-11-02,CAUCA,PATIA,1
2018-11-02,CAQUETÁ,SOLANO,1
2018-11-02,NARIÑO,SAN ANDRES DE TUMACO,8
2018-11-03,NORTE DE SANTANDER,TEORAMA,2
2018-11-03,NORTE DE SANTANDER,EL CARMEN,1
2018-11-03,NORTE DE SANTANDER,CONVENCION,4
2018-11-03,CAUCA,PIAMONTE,14
2018-11-03,CAQUETÁ,EL DONCELLO,1
2018-11-03,CHOCÓ,EL LITORAL DEL SAN JUAN,1
2018-11-03,NARIÑO,EL ROSARIO,1
2018-11-03,CAUCA,PATIA,1
2018-11-04,ANTIOQUIA,NECHI,4
2018-11-04,NORTE DE SANTANDER,EL CARMEN,1
2018-11-04,PUTUMAYO,ORITO,15
2018-11-04,CHOCÓ,SAN JOSE DEL PALMAR,1
2018-11-04,NORTE DE SANTANDER,OCAÑA,1
2018-11-05,ANTIOQUIA,ITUANGO,1
2018-11-05,NORTE DE SANTANDER,EL CARMEN,1
2018-11-05,NORTE DE SANTANDER,CONVENCION,5
2018-11-05,CAUCA,PIAMONTE,13
2018-11-05,PUTUMAYO,PUERTO GUZMAN,5
2018-11-05,CAQUETÁ,SOLANO,1
2018-11-05,CAQUETÁ,MILAN,1
2018-11-05,NARIÑO,SAN ANDRES DE TUMACO,9
2018-11-06,CÓRDOBA,TIERRALTA,1
2018-11-06,NORTE DE SANTANDER,SARDINATA,1
2018-11-06,NORTE DE SANTANDER,CONVENCION,1
2018-11-06,NORTE DE SANTANDER,OCAÑA,1
2018-11-06,BOLÍVAR,TIQUISIO,1
2018-11-06,CAUCA,BUENOS AIRES,1
2018-11-06,CAUCA,BALBOA,1
2018-11-06,CAUCA,PATIA,1
2018-11-06,NARIÑO,EL ROSARIO,1
2018-11-06,NARIÑO,SAN ANDRES DE TUMACO,8
2018-11-07,CÓRDOBA,MONTELIBANO,3
2018-11-07,NORTE DE SANTANDER,SARDINATA,3
2018-11-07,NORTE DE SANTANDER,TEORAMA,2
2018-11-07,NORTE DE SANTANDER,CONVENCION,1
2018-11-07,NARIÑO,ALDANA,1
2018-11-07,NARIÑO,IPIALES,1
2018-11-07,PUTUMAYO,PUERTO ASIS,3
2018-11-07,PUTUMAYO,SAN MIGUEL,5
2018-11-07,PUTUMAYO,VALLE DEL GUAMUEZ,40
2018-11-07,CAUCA,TIMBIO,1
2018-11-07,BOLÍVAR,TIQUISIO,1
2018-11-08,NORTE DE SANTANDER,EL CARMEN,1
2018-11-08,PUTUMAYO,VALLE DEL GUAMUEZ,1
2018-11-08,VALLE DEL CAUCA,BUENAVENTURA,1
2018-11-08,CAUCA,BALBOA,1
2018-11-08,NARIÑO,POLICARPA,2
2018-11-08,NARIÑO,EL ROSARIO,1
2018-11-08,CAQUETÁ,PUERTO RICO,1
2018-11-08,PUTUMAYO,PUERTO ASIS,1
2018-11-09,GUAVIARE,SAN JOSE DEL GUAVIARE,1
2018-11-09,GUAVIARE,EL RETORNO,1
2018-11-09,ANTIOQUIA,ITUANGO,1
2018-11-09,NORTE DE SANTANDER,TIBU,1
2018-11-09,NORTE DE SANTANDER,CONVENCION,4
2018-11-09,NORTE DE SANTANDER,ABREGO,1
2018-11-09,ANTIOQUIA,PUERTO NARE,1
2018-11-09,PUTUMAYO,PUERTO ASIS,6
2018-11-09,PUTUMAYO,SAN MIGUEL,1
2018-11-09,CAUCA,SUCRE,1
2018-11-09,NARIÑO,RICAURTE,2
2018-11-09,NARIÑO,POLICARPA,1
2018-11-09,CAUCA,EL TAMBO,1
2018-11-09,ANTIOQUIA,TURBO,1
2018-11-09,NARIÑO,SAN ANDRES DE TUMACO,2
2018-11-10,ANTIOQUIA,ITUANGO,2
2018-11-10,NORTE DE SANTANDER,SARDINATA,1
2018-11-10,CAQUETÁ,SOLANO,1
2018-11-10,CAUCA,BALBOA,1
2018-11-10,CAUCA,CORINTO,1
2018-11-10,BOLÍVAR,TIQUISIO,1
2018-11-11,NORTE DE SANTANDER,TIBU,1
2018-11-11,META,MAPIRIPAN,1
2018-11-11,NARIÑO,POLICARPA,1
2018-11-11,PUTUMAYO,VILLAGARZON,1
2018-11-11,CAUCA,CALOTO,1
2018-11-12,GUAVIARE,SAN JOSE DEL GUAVIARE,1
2018-11-12,NORTE DE SANTANDER,SARDINATA,1
2018-11-12,PUTUMAYO,PUERTO ASIS,4
2018-11-12,CAUCA,EL TAMBO,1
2018-11-12,CAUCA,BUENOS AIRES,1
2018-11-12,NARIÑO,ROBERTO PAYAN,1
2018-11-13,META,LA MACARENA,1
2018-11-13,NORTE DE SANTANDER,TIBU,2
2018-11-13,NORTE DE SANTANDER,CONVENCION,1
2018-11-13,PUTUMAYO,PUERTO ASIS,1
2018-11-13,NARIÑO,POLICARPA,1
2018-11-14,NORTE DE SANTANDER,TIBU,1
2018-11-14,PUTUMAYO,PUERTO ASIS,2
2018-11-14,BOLÍVAR,TIQUISIO,1
2018-11-14,CAUCA,BUENOS AIRES,1
2018-11-14,VICHADA,CUMARIBO,1
2018-11-15,ANTIOQUIA,CACERES,1
2018-11-15,NORTE DE SANTANDER,SARDINATA,1
2018-11-15,BOLÍVAR,CANTAGALLO,6
2018-11-15,PUTUMAYO,PUERTO ASIS,5
2018-11-15,CAUCA,LOPEZ,1
2018-11-15,CAUCA,TIMBIO,2
2018-11-15,PUTUMAYO,SAN MIGUEL,2
2018-11-15,VALLE DEL CAUCA,JAMUNDI,1
2018-11-15,CAUCA,BUENOS AIRES,1
2018-11-15,NARIÑO,POLICARPA,1
2018-11-15,CAUCA,BALBOA,1
2018-11-16,GUAVIARE,EL RETORNO,1
2018-11-16,ANTIOQUIA,ITUANGO,3
2018-11-16,NORTE DE SANTANDER,TEORAMA,1
2018-11-16,NORTE DE SANTANDER,TIBU,1
2018-11-16,NORTE DE SANTANDER,SARDINATA,1
2018-11-16,BOLÍVAR,SAN PABLO,10
2018-11-16,PUTUMAYO,PUERTO ASIS,4
2018-11-16,CAQUETÁ,MILAN,1
2018-11-16,CAUCA,MORALES,1
2018-11-16,NARIÑO,CUMBITARA,1
2018-11-16,CAUCA,BUENOS AIRES,1
2018-11-16,PUTUMAYO,SAN MIGUEL,1
2018-11-17,ANTIOQUIA,ITUANGO,1
2018-11-17,BOLÍVAR,SAN PABLO,11
2018-11-17,BOLÍVAR,SANTA ROSA DEL SUR,1
2018-11-17,BOLÍVAR,SIMITI,10
2018-11-17,CAUCA,LOPEZ,1
2018-11-17,PUTUMAYO,PUERTO ASIS,5
2018-11-17,META,SAN MARTIN,1
2018-11-17,NARIÑO,EL CHARCO,1
2018-11-17,NARIÑO,SANTA BARBARA,1
2018-11-17,NARIÑO,SAN ANDRES DE TUMACO,1
2018-11-18,ANTIOQUIA,ITUANGO,1
2018-11-18,NORTE DE SANTANDER,TIBU,1
2018-11-18,BOLÍVAR,SIMITI,1
2018-11-18,CAUCA,CAJIBIO,1
2018-11-18,PUTUMAYO,PUERTO CAICEDO,1
2018-11-18,PUTUMAYO,PUERTO ASIS,2
2018-11-18,CAUCA,LOPEZ,1
2018-11-18,PUTUMAYO,SAN MIGUEL,2
2018-11-18,CAUCA,BALBOA,1
2018-11-18,CAUCA,MORALES,1
2018-11-18,CAQUETÁ,SOLANO,1
2018-11-19,NORTE DE SANTANDER,EL TARRA,1
2018-11-19,BOLÍVAR,SIMITI,11
2018-11-19,CAUCA,TIMBIQUI,1
2018-11-19,CHOCÓ,SAN JOSE DEL PALMAR,2
2018-11-19,PUTUMAYO,PUERTO CAICEDO,1
2018-11-20,GUAVIARE,EL RETORNO,1
2018-11-20,ANTIOQUIA,VALDIVIA,1
2018-11-20,ANTIOQUIA,ITUANGO,2
2018-11-20,NORTE DE SANTANDER,SARDINATA,1
2018-11-20,BOLÍVAR,SAN PABLO,4
2018-11-20,BOYACÁ,MIRAFLORES,1
2018-11-20,CAUCA,BUENOS AIRES,6
2018-11-20,SANTANDER,CIMITARRA,1
2018-11-20,CAUCA,TIMBIQUI,1
2018-11-20,PUTUMAYO,PUERTO ASIS,1
2018-11-20,NARIÑO,SAN ANDRES DE TUMACO,1
2018-11-21,ANTIOQUIA,ITUANGO,1
2018-11-21,NORTE DE SANTANDER,TIBU,1
2018-11-21,NORTE DE SANTANDER,SARDINATA,1
2018-11-21,ANTIOQUIA,SAN LUIS,2
2018-11-21,BOLÍVAR,CANTAGALLO,9
2018-11-21,SANTANDER,BOLIVAR,1
2018-11-21,VICHADA,CUMARIBO,1
2018-11-21,CAUCA,MORALES,1
2018-11-21,PUTUMAYO,PUERTO ASIS,1
2018-11-21,CAUCA,EL TAMBO,1
2018-11-21,NARIÑO,SAN ANDRES DE TUMACO,1
2018-11-22,GUAVIARE,SAN JOSE DEL GUAVIARE,1
2018-11-22,ANTIOQUIA,SAN LUIS,2
2018-11-22,CAUCA,LOPEZ,1
2018-11-22,BOLÍVAR,MORALES,1
2018-11-22,CAUCA,EL TAMBO,1
2018-11-22,PUTUMAYO,SAN MIGUEL,1
2018-11-22,CAQUETÁ,LA MONTAÑITA,1
2018-11-22,PUTUMAYO,VALLE DEL GUAMUEZ,1
2018-11-23,GUAVIARE,SAN JOSE DEL GUAVIARE,1
2018-11-23,NORTE DE SANTANDER,EL CARMEN,2
2018-11-23,BOLÍVAR,SANTA ROSA DEL SUR,3
2018-11-23,SANTANDER,BOLIVAR,1
2018-11-23,NARIÑO,LINARES,1
2018-11-23,BOLÍVAR,MORALES,1
2018-11-23,PUTUMAYO,SAN MIGUEL,1
2018-11-23,CAUCA,BUENOS AIRES,1
2018-11-23,NARIÑO,ROBERTO PAYAN,1
2018-11-23,NARIÑO,SAN ANDRES DE TUMACO,1
2018-11-24,CÓRDOBA,TIERRALTA,1
2018-11-24,NORTE DE SANTANDER,CONVENCION,1
2018-11-24,BOLÍVAR,SAN PABLO,5
2018-11-24,BOLÍVAR,SANTA ROSA DEL SUR,5
2018-11-24,PUTUMAYO,PUERTO ASIS,1
2018-11-24,CAUCA,BUENOS AIRES,2
2018-11-24,CAQUETÁ,EL PAUJIL,1
2018-11-24,BOLÍVAR,MORALES,1
2018-11-24,PUTUMAYO,VALLE DEL GUAMUEZ,1
2018-11-24,CAUCA,BOLIVAR,1
2018-11-24,CAUCA,BALBOA,1
2018-11-24,NARIÑO,SAN ANDRES DE TUMACO,1
2018-11-25,META,PUERTO RICO,1
2018-11-25,ANTIOQUIA,ITUANGO,1
2018-11-25,BOLÍVAR,CANTAGALLO,5
2018-11-25,BOLÍVAR,SAN PABLO,11
2018-11-25,CAUCA,BALBOA,1
2018-11-25,SANTANDER,BOLIVAR,1
2018-11-25,BOLÍVAR,MORALES,1
2018-11-26,META,LA MACARENA,1
2018-11-26,BOLÍVAR,SANTA ROSA DEL SUR,4
2018-11-26,CAUCA,MORALES,1
2018-11-26,PUTUMAYO,PUERTO ASIS,1
2018-11-26,CAUCA,BALBOA,1
2018-11-26,BOLÍVAR,MORALES,1
2018-11-26,NARIÑO,SAN ANDRES DE TUMACO,1
2018-11-27,NORTE DE SANTANDER,SARDINATA,1
2018-11-27,CAQUETÁ,SOLANO,1
2018-11-27,BOLÍVAR,NOROSI,1
2018-11-27,PUTUMAYO,PUERTO ASIS,1
2018-11-27,VICHADA,CUMARIBO,1
2018-11-28,NORTE DE SANTANDER,TIBU,1
2018-11-28,BOLÍVAR,SAN PABLO,2
2018-11-28,CAUCA,PIAMONTE,13
2018-11-28,NARIÑO,CUMBITARA,2
2018-11-28,PUTUMAYO,ORITO,13
2018-11-28,PUTUMAYO,PUERTO CAICEDO,10
2018-11-28,PUTUMAYO,SAN MIGUEL,1
2018-11-28,ANTIOQUIA,PEQUE,1
2018-11-28,PUTUMAYO,PUERTO ASIS,1
2018-11-29,GUAVIARE,EL RETORNO,1
2018-11-29,ANTIOQUIA,ITUANGO,2
2018-11-29,NORTE DE SANTANDER,TIBU,2
2018-11-29,NORTE DE SANTANDER,SARDINATA,1
2018-11-29,BOLÍVAR,CANTAGALLO,3
2018-11-29,BOLÍVAR,SAN PABLO,6
2018-11-29,PUTUMAYO,ORITO,2
2018-11-29,PUTUMAYO,PUERTO ASIS,17
2018-11-29,CAUCA,EL TAMBO,1
2018-11-30,NORTE DE SANTANDER,CONVENCION,2
2018-11-30,NORTE DE SANTANDER,SARDINATA,1
2018-11-30,NORTE DE SANTANDER,TIBU,1
2018-11-30,PUTUMAYO,PUERTO ASIS,4
2018-11-30,PUTUMAYO,PUERTO CAICEDO,1
2018-11-30,PUTUMAYO,SAN MIGUEL,1
2018-11-30,CAUCA,LA SIERRA,1
2018-11-30,CAUCA,EL TAMBO,2
2018-11-30,NARIÑO,EL ROSARIO,1
2018-12-01,PUTUMAYO,PUERTO CAICEDO,2
2018-12-01,PUTUMAYO,VILLAGARZON,9
2018-12-01,SANTANDER,CIMITARRA,1
2018-12-01,CAUCA,ALMAGUER,1
2018-12-02,ANTIOQUIA,ITUANGO,1
2018-12-03,ANTIOQUIA,ITUANGO,1
2018-12-03,CAQUETÁ,SAN JOSE DEL FRAGUA,10
2018-12-03,CAUCA,PIAMONTE,1
2018-12-03,CESAR,CHIRIGUANA,2
2018-12-03,PUTUMAYO,PUERTO CAICEDO,2
2018-12-03,ANTIOQUIA,VEGACHI,1
2018-12-03,PUTUMAYO,SAN MIGUEL,1
2018-12-03,CAUCA,EL TAMBO,1
2018-12-03,VICHADA,CUMARIBO,1
2018-12-03,NARIÑO,SAN ANDRES DE TUMACO,1
2018-12-03,NARIÑO,BARBACOAS,1
2018-12-04,META,PUERTO RICO,2
2018-12-04,GUAVIARE,EL RETORNO,1
2018-12-04,ANTIOQUIA,ITUANGO,1
2018-12-04,NORTE DE SANTANDER,TIBU,1
2018-12-04,CAQUETÁ,BELEN DE LOS ANDAQUIES,1
2018-12-04,PUTUMAYO,ORITO,8
2018-12-04,PUTUMAYO,PUERTO CAICEDO,5
2018-12-04,PUTUMAYO,VILLAGARZON,1
2018-12-04,CAUCA,EL TAMBO,1
2018-12-05,NORTE DE SANTANDER,TIBU,1
2018-12-05,CAUCA,PIAMONTE,12
2018-12-05,PUTUMAYO,PUERTO ASIS,2
2018-12-05,CAUCA,BALBOA,1
2018-12-05,VICHADA,CUMARIBO,1
2018-12-05,PUTUMAYO,ORITO,1
2018-12-05,NARIÑO,BARBACOAS,1
2018-12-06,ANTIOQUIA,ITUANGO,2
2018-12-06,NORTE DE SANTANDER,TIBU,1
2018-12-06,PUTUMAYO,ORITO,1
2018-12-06,PUTUMAYO,PUERTO CAICEDO,1
2018-12-06,PUTUMAYO,VILLAGARZON,2
2018-12-06,NARIÑO,SAN ANDRES DE TUMACO,3
2018-12-07,NORTE DE SANTANDER,TIBU,3
2018-12-07,NORTE DE SANTANDER,TEORAMA,1
2018-12-07,PUTUMAYO,PUERTO CAICEDO,8
2018-12-07,VALLE DEL CAUCA,BUENAVENTURA,2
2018-12-07,PUTUMAYO,LEGUIZAMO,2
2018-12-07,CAQUETÁ,LA MONTAÑITA,1
2018-12-07,CAUCA,BALBOA,1
2018-12-07,VICHADA,CUMARIBO,1
2018-12-07,CAUCA,MORALES,1
2018-12-07,NARIÑO,BARBACOAS,1
2018-12-07,NARIÑO,SAN ANDRES DE TUMACO,4
2018-12-08,NORTE DE SANTANDER,CONVENCION,1
2018-12-08,VALLE DEL CAUCA,BUENAVENTURA,7
2018-12-08,PUTUMAYO,LEGUIZAMO,3
2018-12-08,CAUCA,BALBOA,1
2018-12-08,CHOCÓ,EL LITORAL DEL SAN JUAN,2
2018-12-08,CAQUETÁ,LA MONTAÑITA,1
2018-12-08,PUTUMAYO,PUERTO ASIS,1
2018-12-09,NORTE DE SANTANDER,TIBU,2
2018-12-09,CHOCÓ,SAN JOSE DEL PALMAR,27
2018-12-09,PUTUMAYO,PUERTO CAICEDO,4
2018-12-09,PUTUMAYO,LEGUIZAMO,1
2018-12-09,BOLÍVAR,CANTAGALLO,1
2018-12-09,CAUCA,EL TAMBO,1
2018-12-09,CAUCA,SUAREZ,2
2018-12-10,BOLÍVAR,MONTECRISTO,1
2018-12-10,NORTE DE SANTANDER,LA PLAYA,1
2018-12-10,CHOCÓ,SAN JOSE DEL PALMAR,1
2018-12-10,PUTUMAYO,PUERTO ASIS,1
2018-12-10,NARIÑO,BARBACOAS,1
2018-12-10,NARIÑO,EL CHARCO,1
2018-12-11,NORTE DE SANTANDER,HACARI,1
2018-12-11,NORTE DE SANTANDER,TIBU,1
2018-12-11,CAQUETÁ,LA MONTAÑITA,2
2018-12-11,PUTUMAYO,PUERTO ASIS,1
2018-12-11,BOLÍVAR,MORALES,1
2018-12-11,NARIÑO,EL CHARCO,1
2018-12-12,GUAVIARE,SAN JOSE DEL GUAVIARE,1
2018-12-12,CAQUETÁ,CARTAGENA DEL CHAIRA,1
2018-12-12,PUTUMAYO,SAN MIGUEL,1
2018-12-12,CAUCA,BALBOA,1
2018-12-12,SANTANDER,BOLIVAR,1
2018-12-12,BOYACÁ,PUERTO BOYACA,1
2018-12-12,CAQUETÁ,MILAN,1
2018-12-12,BOLÍVAR,TIQUISIO,1
2018-12-12,CAUCA,BOLIVAR,1
2018-12-12,PUTUMAYO,PUERTO ASIS,1
2018-12-12,PUTUMAYO,ORITO,1
2018-12-13,NORTE DE SANTANDER,TIBU,3
2018-12-13,NORTE DE SANTANDER,TEORAMA,1
2018-12-13,NORTE DE SANTANDER,CONVENCION,1
2018-12-13,PUTUMAYO,ORITO,1
2018-12-13,NARIÑO,BARBACOAS,1
2018-12-13,NARIÑO,SAN ANDRES DE TUMACO,1
2018-12-14,NORTE DE SANTANDER,TIBU,1
2018-12-14,PUTUMAYO,PUERTO ASIS,5
2018-12-14,SANTANDER,BOLIVAR,1
2018-12-15,GUAVIARE,SAN JOSE DEL GUAVIARE,1
2018-12-15,CAUCA,BOLIVAR,1
2018-12-15,CAQUETÁ,SOLANO,1
2018-12-15,BOLÍVAR,TIQUISIO,1
2018-12-15,PUTUMAYO,ORITO,1
2018-12-15,NARIÑO,SANTA BARBARA,1
2018-12-16,ANTIOQUIA,VALDIVIA,1
2018-12-16,BOLÍVAR,TIQUISIO,1
2018-12-17,ANTIOQUIA,VALDIVIA,3
2018-12-17,NORTE DE SANTANDER,EL TARRA,1
2018-12-17,PUTUMAYO,ORITO,1
2018-12-17,BOLÍVAR,TIQUISIO,1
2018-12-18,NORTE DE SANTANDER,TEORAMA,1
2018-12-18,NORTE DE SANTANDER,TIBU,1
2018-12-18,PUTUMAYO,PUERTO ASIS,3
2018-12-18,CAQUETÁ,PUERTO RICO,1
2018-12-18,CAUCA,EL TAMBO,1
2018-12-18,NARIÑO,BARBACOAS,1
2018-12-19,PUTUMAYO,PUERTO CAICEDO,2
2018-12-19,PUTUMAYO,PUERTO ASIS,1
2018-12-20,CAQUETÁ,CARTAGENA DEL CHAIRA,1
2018-12-20,NORTE DE SANTANDER,TIBU,1
2018-12-20,CASANARE,MONTERREY,2
2018-12-20,CAUCA,BUENOS AIRES,3
2018-12-20,CAUCA,SUAREZ,2
2018-12-20,CAUCA,BALBOA,1
2018-12-20,CAQUETÁ,SOLANO,1
2018-12-20,PUTUMAYO,PUERTO ASIS,2
2018-12-21,NORTE DE SANTANDER,TEORAMA,1
2018-12-21,CAUCA,EL TAMBO,1
2018-12-21,CAQUETÁ,EL PAUJIL,1
2018-12-21,PUTUMAYO,PUERTO ASIS,1
2018-12-21,CAUCA,SUAREZ,1
2018-12-21,NARIÑO,BARBACOAS,1
2018-12-22,NORTE DE SANTANDER,TEORAMA,1
2018-12-22,CAUCA,LOPEZ,1
2018-12-22,BOLÍVAR,CANTAGALLO,2
2018-12-22,CAQUETÁ,SOLANO,1
2018-12-22,PUTUMAYO,PUERTO ASIS,2
2018-12-22,CAQUETÁ,MILAN,1
2018-12-22,NARIÑO,SAN ANDRES DE TUMACO,2
2018-12-23,ANTIOQUIA,TARAZA,1
2018-12-23,ANTIOQUIA,VALDIVIA,16
2018-12-23,NORTE DE SANTANDER,TEORAMA,1
2018-12-23,NORTE DE SANTANDER,TIBU,1
2018-12-23,VALLE DEL CAUCA,JAMUNDI,2
2018-12-23,CAUCA,BALBOA,1
2018-12-23,CAQUETÁ,LA MONTAÑITA,1
2018-12-23,PUTUMAYO,PUERTO ASIS,1
2018-12-23,CAUCA,SUAREZ,1
2018-12-23,NARIÑO,SAN ANDRES DE TUMACO,1
2018-12-24,GUAVIARE,EL RETORNO,1
2018-12-24,ANTIOQUIA,CACERES,1
2018-12-24,NORTE DE SANTANDER,TEORAMA,1
2018-12-24,NORTE DE SANTANDER,EL TARRA,1
2018-12-24,CAUCA,BALBOA,1
2018-12-24,PUTUMAYO,PUERTO ASIS,1
2018-12-24,CAUCA,EL TAMBO,1
2018-12-24,NARIÑO,BARBACOAS,2
2018-12-25,NORTE DE SANTANDER,SAN CALIXTO,1
2018-12-25,CAQUETÁ,SOLANO,1
2018-12-25,CAQUETÁ,PUERTO RICO,1
2018-12-25,CAUCA,EL TAMBO,1
2018-12-25,PUTUMAYO,PUERTO ASIS,1
2018-12-25,NARIÑO,SAN ANDRES DE TUMACO,1
2018-12-26,GUAVIARE,EL RETORNO,1
2018-12-26,ANTIOQUIA,NECHI,2
2018-12-26,NORTE DE SANTANDER,TIBU,2
2018-12-26,NORTE DE SANTANDER,EL TARRA,1
2018-12-26,NORTE DE SANTANDER,TEORAMA,1
2018-12-26,BOLÍVAR,SAN JACINTO DEL CAUCA,1
2018-12-26,CAUCA,BUENOS AIRES,2
2018-12-26,PUTUMAYO,SAN MIGUEL,1
2018-12-26,PUTUMAYO,PUERTO ASIS,2
2018-12-26,CAUCA,EL TAMBO,1
2018-12-26,NARIÑO,SAN ANDRES DE TUMACO,1
2018-12-27,META,PUERTO RICO,2
2018-12-27,META,PUERTO CONCORDIA,1
2018-12-27,CHOCÓ,EL LITORAL DEL SAN JUAN,2
2018-12-27,PUTUMAYO,PUERTO ASIS,3
2018-12-27,BOYACÁ,PUERTO BOYACA,1
2018-12-27,CAUCA,EL TAMBO,1
2018-12-28,CÓRDOBA,PUERTO LIBERTADOR,15
2018-12-28,NORTE DE SANTANDER,TIBU,1
2018-12-28,CAUCA,BUENOS AIRES,2
2018-12-28,PUTUMAYO,SAN MIGUEL,2
2018-12-28,CAUCA,BALBOA,1
2018-12-28,PUTUMAYO,PUERTO ASIS,5
